,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,player_id,season,player_display_name,team,GP,position,age,season_type,carries,rushing_yards,rushing_tds,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,special_teams_tds,rrtd,fantasy_points,oline,qb,rb,wrte,dst,YearsBack
88,88,88,88,88,88,88,88,88,88,00-0023921,2015,Miles Austin,phi,11,WR,31.0,REG,0,0.0,0,0.0,0.0,0,13,31,224.0,1,0.0,413.0,62.0,9.0,0,0.0,1,28.4,40.0197628458498,10.266544656372384,8.537005198202902,29.220165560444475,92.24020924450863,9
89,89,89,89,89,89,89,89,89,89,00-0023968,2014,Micheal Spurlock,chi,1,WR,31.0,REG,0,0.0,0,0.0,0.0,0,1,3,8.0,0,0.0,25.0,6.0,0.0,0,0.0,0,0.8,41.600891447673874,10.854319105895346,8.173688560688092,30.893062070625216,73.57692805383024,10
90,90,90,90,90,90,90,90,90,90,00-0024221,2013,Vernon Davis,sfo,15,TE,29.0,REG,0,0.0,0,0.0,0.0,0,52,84,850.0,13,1.0,1129.0,264.0,35.0,0,0.0,13,161.0,49.1197293402669,11.45347635848502,14.891843060300976,32.59835578953429,125.23412092002664,11
91,91,91,91,91,91,91,91,91,91,00-0024221,2014,Vernon Davis,sfo,13,TE,30.0,REG,1,4.0,0,0.0,0.0,0,26,50,245.0,2,0.0,593.0,49.0,11.0,0,0.0,2,36.9,39.61989661683226,9.30860051621856,11.741566262435027,26.49370916154513,102.92424740413996,10
92,92,92,92,92,92,92,92,92,92,00-0024221,2015,Vernon Davis,den,13,TE,31.0,REG,0,0.0,0,0.0,0.0,0,38,58,395.0,0,0.0,559.0,143.0,21.0,0,0.0,0,39.5,39.03162055335968,9.990830751700315,8.411672542107324,28.435441370223977,129.2550963959943,9
93,93,93,93,93,93,93,93,93,93,00-0024221,2015,Vernon Davis,den,13,TE,31.0,REG,0,0.0,0,0.0,0.0,0,38,58,395.0,0,0.0,559.0,143.0,21.0,0,0.0,0,39.5,39.03162055335968,9.990830751700315,8.411672542107324,28.435441370223977,129.2550963959943,9
94,94,94,94,94,94,94,94,94,94,00-0024221,2016,Vernon Davis,was,15,TE,32.0,REG,0,0.0,0,0.0,0.0,0,44,59,583.0,2,0.0,525.0,238.0,22.0,0,0.0,2,70.30000000000001,53.44289915904287,14.068856295895197,10.020493237408392,40.04212945754786,90.04196765388939,8
95,95,95,95,95,95,95,95,95,95,00-0024221,2017,Vernon Davis,was,16,TE,33.0,REG,0,0.0,0,0.0,0.0,0,43,69,648.0,3,2.0,746.0,306.0,23.0,0,0.0,3,78.8,43.95394998015085,11.442605878639815,8.734717366027887,32.56741673151332,98.11058623681654,7
96,96,96,96,96,96,96,96,96,96,00-0024221,2018,Vernon Davis,was,13,TE,34.0,REG,0,0.0,0,0.0,0.0,0,25,36,367.0,2,0.0,416.0,168.0,16.0,1,0.0,2,50.7,36.51104118830966,8.885538869662103,9.638099927271195,25.28961062903829,101.92659592379334,6
97,97,97,97,97,97,97,97,97,97,00-0024221,2019,Vernon Davis,was,4,TE,35.0,REG,0,0.0,0,0.0,0.0,0,10,19,123.0,1,0.0,131.0,80.0,4.0,0,0.0,1,18.3,34.9986875492169,8.581026057662495,8.994478683435315,24.422920317962483,79.66242845563423,5
98,98,98,98,98,98,98,98,98,98,00-0024240,2013,Santonio Holmes,nyj,10,WR,29.0,REG,0,0.0,0,0.0,0.0,0,23,59,456.0,1,0.0,690.0,124.0,19.0,0,0.0,1,51.6,35.0855209573335,8.187139713823433,10.613626249479308,23.30185918549746,101.1111454057224,11
99,99,99,99,99,99,99,99,99,99,00-0024240,2014,Santonio Holmes,chi,5,WR,30.0,REG,0,0.0,0,0.0,0.0,0,8,14,67.0,0,0.0,143.0,25.0,6.0,0,0.0,0,6.7,41.600891447673874,10.854319105895346,8.173688560688092,30.893062070625216,73.57692805383024,10
100,100,100,100,100,100,100,100,100,100,00-0024243,2013,Marcedes Lewis,jax,10,TE,29.0,REG,0,0.0,0,0.0,0.0,0,25,47,359.0,4,1.0,324.0,225.0,17.0,0,0.0,4,57.9,29.572081949752523,7.756081944677975,5.65541393709543,22.07500245792962,83.1736975267207,11
101,101,101,101,101,101,101,101,101,101,00-0024243,2014,Marcedes Lewis,jax,8,TE,30.0,REG,0,0.0,0,0.0,0.0,0,18,31,206.0,2,0.0,200.0,141.0,10.0,0,0.0,2,32.6,28.97204940105859,7.145257832357624,7.284698387587149,20.336503061325544,96.39900081886302,10
102,102,102,102,102,102,102,102,102,102,00-0024243,2015,Marcedes Lewis,jax,15,TE,31.0,REG,0,0.0,0,0.0,0.0,0,16,37,226.0,0,0.0,255.0,161.0,8.0,0,0.0,0,22.6,45.701581027667984,12.021215756735335,8.606452014988744,34.214229461477494,89.25690179129435,9
103,103,103,103,103,103,103,103,103,103,00-0024243,2016,Marcedes Lewis,jax,10,TE,32.0,REG,0,0.0,0,0.0,0.0,0,20,30,169.0,1,0.0,139.0,106.0,9.0,0,0.0,1,22.9,38.54509983594685,9.849790353377612,8.370310751683876,28.034018698074743,98.41695785219882,8
104,104,104,104,104,104,104,104,104,104,00-0024243,2017,Marcedes Lewis,jax,16,TE,33.0,REG,0,0.0,0,0.0,0.0,0,24,48,318.0,5,0.0,384.0,163.0,18.0,1,0.0,5,63.8,46.24057165541881,11.112967226006669,12.74650434801539,31.62921441248052,137.29794832853554,7
105,105,105,105,105,105,105,105,105,105,00-0024243,2018,Marcedes Lewis,gnb,4,TE,34.0,REG,0,0.0,0,0.0,0.0,0,3,4,39.0,0,0.0,5.0,31.0,1.0,0,0.0,0,3.9,46.26243728208181,12.011068197927012,9.31850859262504,34.18534794794611,92.6675853452728,6
106,106,106,106,106,106,106,106,106,106,00-0024243,2019,Marcedes Lewis,gnb,12,TE,35.0,REG,0,0.0,0,0.0,0.0,0,15,19,156.0,1,0.0,109.0,82.0,8.0,0,0.0,1,21.6,49.23148715256511,12.394607936586544,11.406215596206808,35.276961050284775,108.29806131201876,5
107,107,107,107,107,107,107,107,107,107,00-0024243,2020,Marcedes Lewis,gnb,10,TE,36.0,REG,0,0.0,0,0.0,0.0,0,10,17,107.0,3,0.0,111.0,57.0,6.0,0,0.0,3,28.7,63.330506078597686,15.761098644514725,15.37699712310674,44.85851152669575,101.46574929757352,4
108,108,108,108,108,108,108,108,108,108,00-0024243,2021,Marcedes Lewis,gnb,13,TE,37.0,REG,0,0.0,0,0.0,0.0,0,23,28,214.0,0,0.0,103.0,144.0,10.0,0,0.0,0,21.4,56.11399536065392,14.325133981388348,12.240125273598748,40.7715351777976,96.97671483261954,3
109,109,109,109,109,109,109,109,109,109,00-0024243,2022,Marcedes Lewis,gnb,6,TE,38.0,REG,0,0.0,0,0.0,0.0,0,6,7,66.0,2,0.0,58.0,14.0,5.0,1,0.0,2,20.6,46.29915245523583,11.28627424774206,12.15023583958277,32.12247285895817,92.87772551592307,2
110,110,110,110,110,110,110,110,110,110,00-0024243,2023,Marcedes Lewis,chi,5,TE,39.0,REG,0,0.0,0,0.0,0.0,0,4,5,29.0,1,0.0,9.0,29.0,2.0,0,0.0,1,8.9,45.69504569504569,10.5559553858007,14.23422642712907,30.043873021125066,100.24902503951216,1
111,111,111,111,111,111,111,111,111,111,00-0024267,2013,Greg Jennings,min,15,WR,29.0,REG,0,0.0,0,0.0,0.0,0,68,105,804.0,4,0.0,1023.0,342.0,36.0,0,0.0,4,104.4,46.86423156443832,11.336944111582293,12.63344667893255,32.26668708681114,79.43979891493703,11
112,112,112,112,112,112,112,112,112,112,00-0024267,2014,Greg Jennings,min,16,WR,30.0,REG,0,0.0,0,0.0,0.0,0,59,92,742.0,6,0.0,1007.0,197.0,40.0,0,0.0,6,110.2,40.61039403225307,9.978102705239456,10.35515474162886,28.399215391835373,100.15357060500608,10
113,113,113,113,113,113,113,113,113,113,00-0024267,2015,Greg Jennings,mia,12,WR,31.0,REG,0,0.0,0,0.0,0.0,0,19,36,208.0,1,0.0,338.0,71.0,7.0,0,0.0,1,26.8,37.5494071146245,9.751778317954248,7.552448853109997,27.755061366485165,94.7902885500183,9
114,114,114,114,114,114,114,114,114,114,00-0024268,2013,Anthony Fasano,kan,9,TE,29.0,REG,0,0.0,0,0.0,0.0,0,23,33,200.0,3,0.0,243.0,73.0,12.0,0,0.0,3,38.0,44.859344652590686,10.82523671383684,12.19568776065944,30.810289108612547,119.57803403908191,11
115,115,115,115,115,115,115,115,115,115,00-0024268,2014,Anthony Fasano,kan,14,TE,30.0,REG,0,0.0,0,0.0,0.0,0,25,36,226.0,4,0.0,262.0,80.0,15.0,0,0.0,4,46.6,47.79150029405392,11.576648326618884,12.824229865868997,32.948922160376824,116.18644562758212,10
116,116,116,116,116,116,116,116,116,116,00-0024268,2015,Anthony Fasano,oti,14,TE,31.0,REG,0,0.0,0,0.0,0.0,0,26,42,289.0,2,0.0,275.0,151.0,16.0,0,0.0,2,40.900000000000006,37.055335968379445,9.51469618313522,7.871417842304492,27.080289136615622,88.76735361725858,9
117,117,117,117,117,117,117,117,117,117,00-0024268,2016,Anthony Fasano,oti,10,TE,32.0,REG,0,0.0,0,0.0,0.0,0,8,14,83.0,2,0.0,105.0,38.0,6.0,0,0.0,2,20.3,48.94991206160121,11.805217698039776,13.33521101992232,33.59946575595936,104.22465972880948,8
118,118,118,118,118,118,118,118,118,118,00-0024268,2017,Anthony Fasano,mia,8,TE,33.0,REG,0,0.0,0,0.0,0.0,0,12,16,107.0,1,0.0,119.0,37.0,5.0,0,0.0,1,16.7,34.553394204049226,8.97337710482534,6.951084180146235,25.539611759887507,89.6663609520401,7
119,119,119,119,119,119,119,119,119,119,00-0024272,2013,Devin Hester,chi,1,WR,30.0,REG,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0,6.0,54.13194661988597,13.884231101746268,11.557447090992914,39.516657751124,73.15408746137278,11
120,120,120,120,120,120,120,120,120,120,00-0024272,2014,Devin Hester,atl,15,WR,31.0,REG,6,36.0,1,0.0,1.0,0,38,59,504.0,2,1.0,478.0,257.0,21.0,0,1.0,3,76.0,51.010616894171534,13.572590304023784,9.010469872914376,38.62968009606769,79.34809249786872,10
121,121,121,121,121,121,121,121,121,121,00-0024276,2013,Tony Scheffler,det,4,TE,30.0,REG,0,0.0,0,0.0,0.0,0,7,12,82.0,0,0.0,109.0,28.0,4.0,0,0.0,0,8.2,46.61362070045736,12.073535386263334,9.49967027799756,34.36313917628795,103.3717442778216,11
122,122,122,122,122,122,122,122,122,122,00-0024297,2014,Derek Hagan,oti,10,WR,29.0,REG,0,0.0,0,0.0,0.0,0,19,34,254.0,1,0.0,421.0,28.0,10.0,0,0.0,1,31.4,30.953044231900208,7.947332315137729,6.57699032775053,22.619330435392,83.03206678884739,10
123,123,123,123,123,123,123,123,123,123,00-0024313,2013,Owen Daniels,htx,5,TE,30.0,REG,0,0.0,0,0.0,0.0,0,24,41,252.0,3,0.0,263.0,84.0,18.0,0,0.0,3,43.2,32.328801453543015,8.20510302659651,7.2364731804188915,23.35298553723622,94.61976801365309,11
124,124,124,124,124,124,124,124,124,124,00-0024313,2014,Owen Daniels,rav,15,TE,31.0,REG,0,0.0,0,0.0,0.0,0,48,79,527.0,4,0.0,628.0,177.0,32.0,0,0.0,4,76.7,52.74398737115795,13.07219899064462,13.015096419833304,37.20548943491161,109.31622847655072,10
125,125,125,125,125,125,125,125,125,125,00-0024313,2015,Owen Daniels,den,16,TE,32.0,REG,0,0.0,0,0.0,0.0,0,46,77,517.0,3,0.0,528.0,265.0,27.0,0,0.0,3,69.7,39.03162055335968,9.990830751700315,8.411672542107324,28.435441370223977,129.2550963959943,9
126,126,126,126,126,126,126,126,126,126,00-0024324,2013,Jason Avant,phi,15,WR,30.0,REG,0,0.0,0,0.0,0.0,0,38,76,447.0,2,1.0,888.0,79.0,23.0,0,0.0,2,54.7,53.12950316396216,12.78804161074152,14.57062837082567,36.3967338151874,104.52208347970492,11
127,127,127,127,127,127,127,127,127,127,00-0024324,2014,Jason Avant,kan,15,WR,31.0,REG,1,1.0,0,0.0,0.0,0,34,62,353.0,1,0.0,550.0,146.0,19.0,0,0.0,1,41.4,47.79150029405392,11.576648326618884,12.824229865868997,32.948922160376824,116.18644562758212,10
128,128,128,128,128,128,128,128,128,128,00-0024324,2014,Jason Avant,kan,15,WR,31.0,REG,1,1.0,0,0.0,0.0,0,34,62,353.0,1,0.0,550.0,146.0,19.0,0,0.0,1,41.4,47.79150029405392,11.576648326618884,12.824229865868997,32.948922160376824,116.18644562758212,10
129,129,129,129,129,129,129,129,129,129,00-0024324,2015,Jason Avant,kan,10,WR,32.0,REG,0,0.0,0,0.0,0.0,0,15,24,119.0,0,0.0,149.0,49.0,5.0,0,0.0,0,11.9,49.16007905138339,11.82011266282704,13.530123081556082,33.64185911727696,119.30841125342732,9
130,130,130,130,130,130,130,130,130,130,00-0024334,2013,Brandon Marshall,chi,16,WR,29.0,REG,0,0.0,0,0.0,0.0,0,100,163,1295.0,12,0.0,1986.0,283.0,70.0,2,0.0,12,205.5,54.13194661988597,13.884231101746268,11.557447090992914,39.516657751124,73.15408746137278,11
131,131,131,131,131,131,131,131,131,131,00-0024334,2014,Brandon Marshall,chi,13,WR,30.0,REG,0,0.0,0,0.0,0.0,0,61,106,721.0,8,1.0,1241.0,224.0,41.0,0,0.0,8,118.1,41.600891447673874,10.854319105895346,8.173688560688092,30.893062070625216,73.57692805383024,10
132,132,132,132,132,132,132,132,132,132,00-0024334,2015,Brandon Marshall,nyj,16,WR,31.0,REG,0,0.0,0,0.0,0.0,0,109,173,1502.0,14,2.0,2102.0,438.0,76.0,0,0.0,14,230.2,48.17193675889328,12.212181566666985,10.83639500810662,34.75774753589833,124.13341259647623,9
133,133,133,133,133,133,133,133,133,133,00-0024334,2016,Brandon Marshall,nyj,15,WR,32.0,REG,0,0.0,0,0.0,0.0,0,59,128,788.0,3,0.0,1602.0,176.0,43.0,0,0.0,3,96.8,35.47095076927624,8.816030423199138,8.657331603134812,25.091778896797543,93.41122399949172,8
134,134,134,134,134,134,134,134,134,134,00-0024334,2017,Brandon Marshall,nyg,5,WR,33.0,REG,0,0.0,0,0.0,0.0,0,18,33,154.0,0,0.0,341.0,39.0,11.0,0,0.0,0,15.400000000000002,30.9964271536324,7.899376379584821,6.8134957398018745,22.48284046497218,92.755508222605,7
135,135,135,135,135,135,135,135,135,135,00-0024334,2018,Brandon Marshall,sea,6,WR,34.0,REG,0,0.0,0,0.0,0.0,0,11,23,136.0,1,0.0,257.0,23.0,7.0,0,0.0,1,19.6,52.1586302690138,11.891590158735411,16.85347109691113,33.84529506717002,106.09751849306863,6
136,136,136,136,136,136,136,136,136,136,00-0024345,2013,Domenik Hixon,car,5,WR,28.0,REG,0,0.0,0,0.0,0.0,0,7,9,55.0,1,0.0,70.0,9.0,2.0,0,0.0,1,11.5,49.871561932209765,11.862108143022702,14.222381460872096,33.76138471475692,131.30478129024218,11
137,137,137,137,137,137,137,137,137,137,00-0024389,2013,Delanie Walker,oti,15,TE,29.0,REG,0,0.0,0,0.0,0.0,0,60,86,571.0,6,0.0,702.0,173.0,30.0,0,0.0,6,93.1,46.36300983647641,11.44295342345948,11.6242524827737,32.56840589753852,98.901065724723,11
138,138,138,138,138,138,138,138,138,138,00-0024389,2014,Delanie Walker,oti,15,TE,30.0,REG,0,0.0,0,0.0,0.0,0,63,106,890.0,4,0.0,946.0,408.0,35.0,0,0.0,4,113.0,30.953044231900208,7.947332315137729,6.57699032775053,22.619330435392,83.03206678884739,10
139,139,139,139,139,139,139,139,139,139,00-0024389,2015,Delanie Walker,oti,15,TE,31.0,REG,1,36.0,0,0.0,1.0,0,94,133,1088.0,6,0.0,1164.0,384.0,52.0,1,0.0,6,150.4,37.055335968379445,9.51469618313522,7.871417842304492,27.080289136615622,88.76735361725858,9
140,140,140,140,140,140,140,140,140,140,00-0024389,2016,Delanie Walker,oti,15,TE,32.0,REG,2,11.0,0,0.0,1.0,0,65,102,800.0,7,0.0,966.0,271.0,35.0,0,0.0,7,123.1,48.94991206160121,11.805217698039776,13.33521101992232,33.59946575595936,104.22465972880948,8
141,141,141,141,141,141,141,141,141,141,00-0024389,2017,Delanie Walker,oti,16,TE,33.0,REG,2,-2.0,1,0.0,1.0,0,74,111,807.0,3,2.0,1011.0,248.0,43.0,0,0.0,4,100.5,43.69988090512108,10.676563974356093,11.376149492468018,30.387143619321183,98.66162426347258,7
142,142,142,142,142,142,142,142,142,142,00-0024389,2018,Delanie Walker,oti,1,TE,34.0,REG,0,0.0,0,0.0,0.0,0,4,7,52.0,0,0.0,46.0,20.0,4.0,0,0.0,0,5.2,41.273350908523966,9.774474343864547,11.933888998442038,27.81965774792217,115.04467874133452,6
143,143,143,143,143,143,143,143,143,143,00-0024389,2019,Delanie Walker,oti,6,TE,35.0,REG,0,0.0,0,0.0,0.0,0,21,31,215.0,2,0.0,234.0,66.0,11.0,0,0.0,2,33.5,47.1315658996121,11.356746282081469,12.878085686913494,32.323047110539555,108.8603455128402,5
144,144,144,144,144,144,144,144,144,144,00-0024463,2013,Ben Obomanu,nyj,1,WR,29.0,REG,0,0.0,0,0.0,0.0,0,1,1,8.0,0,0.0,6.0,2.0,0.0,0,0.0,0,0.8,35.0855209573335,8.187139713823433,10.613626249479308,23.30185918549746,101.1111454057224,11
145,145,145,145,145,145,145,145,145,145,00-0024466,2013,Marques Colston,nor,15,WR,30.0,REG,0,0.0,0,0.0,0.0,0,75,110,943.0,5,0.0,1181.0,248.0,54.0,0,0.0,5,124.3,57.38988785163836,15.451812837844908,9.437816045639485,43.97823653848166,112.36360497237568,11
146,146,146,146,146,146,146,146,146,146,00-0024466,2014,Marques Colston,nor,15,WR,31.0,REG,0,0.0,0,0.0,0.0,0,59,99,902.0,5,1.0,1110.0,295.0,45.0,0,0.0,5,118.2,56.95360138669637,14.85120476460029,11.22430333864992,42.26881356078544,77.09865196078431,10
147,147,147,147,147,147,147,147,147,147,00-0024466,2015,Marques Colston,nor,13,WR,32.0,REG,0,0.0,0,0.0,0.0,0,45,67,520.0,4,0.0,572.0,192.0,26.0,0,0.0,4,76.0,52.865612648221344,14.230851404764447,8.704691313386965,40.50319245971419,65.63998480821418,9
148,148,148,148,148,148,148,148,148,148,00-0024535,2013,Eric Weems,chi,1,WR,28.0,REG,0,0.0,0,0.0,0.0,0,1,2,8.0,0,0.0,22.0,4.0,1.0,0,0.0,0,0.8,54.13194661988597,13.884231101746268,11.557447090992914,39.516657751124,73.15408746137278,11
149,149,149,149,149,149,149,149,149,149,00-0024535,2014,Eric Weems,atl,6,WR,29.0,REG,0,0.0,0,0.0,0.0,0,10,11,102.0,2,0.0,93.0,28.0,5.0,0,0.0,2,22.2,51.010616894171534,13.572590304023784,9.010469872914376,38.62968009606769,79.34809249786872,10
150,150,150,150,150,150,150,150,150,150,00-0024535,2015,Eric Weems,atl,2,WR,30.0,REG,1,4.0,0,0.0,0.0,0,1,1,11.0,0,0.0,6.0,5.0,1.0,0,0.0,0,1.5,45.45454545454545,11.919080255922363,8.702838176522386,33.9235361130098,94.7902885500183,9
151,151,151,151,151,151,151,151,151,151,00-0024535,2017,Eric Weems,oti,3,WR,32.0,REG,1,0.0,0,0.0,0.0,0,1,2,5.0,0,0.0,2.0,5.0,0.0,0,0.0,0,0.5,43.69988090512108,10.676563974356093,11.376149492468018,30.387143619321183,98.66162426347258,7
152,152,152,152,152,152,152,152,152,152,00-0025389,2013,Calvin Johnson,det,14,WR,27.0,REG,0,0.0,0,0.0,0.0,0,84,157,1492.0,12,1.0,2184.0,458.0,69.0,0,0.0,12,219.2,46.61362070045736,12.073535386263334,9.49967027799756,34.36313917628795,103.3717442778216,11
153,153,153,153,153,153,153,153,153,153,00-0025389,2014,Calvin Johnson,det,13,WR,28.0,REG,0,0.0,0,0.0,0.0,0,71,128,1077.0,8,0.0,1907.0,229.0,59.0,0,0.0,8,155.70000000000002,42.343764509239485,11.16241112392125,7.880166934467182,31.76993935269894,120.85586382933684,10
154,154,154,154,154,154,154,154,154,154,00-0025389,2015,Calvin Johnson,det,16,WR,29.0,REG,0,0.0,0,0.0,0.0,0,88,149,1214.0,9,0.0,1934.0,296.0,65.0,0,0.0,9,175.4,47.67786561264822,12.746789191130432,8.187326461599275,36.27932308244815,85.39784136546186,9
155,155,155,155,155,155,155,155,155,155,00-0025396,2013,Ted Ginn,car,16,WR,28.0,REG,4,29.0,0,0.0,2.0,0,36,68,556.0,5,0.0,986.0,211.0,24.0,0,0.0,5,88.5,49.871561932209765,11.862108143022702,14.222381460872096,33.76138471475692,131.30478129024218,11
156,156,156,156,156,156,156,156,156,156,00-0025396,2014,Ted Ginn,crd,13,WR,29.0,REG,3,6.0,0,0.0,0.0,0,14,26,190.0,0,0.0,388.0,46.0,9.0,0,1.0,0,26.0,37.63890178599065,9.958125748753163,6.86619849413816,28.342357900297465,116.83824388801804,10
157,157,157,157,157,157,157,157,157,157,00-0025396,2015,Ted Ginn,car,14,WR,30.0,REG,4,60.0,0,0.0,2.0,0,44,96,739.0,10,0.0,1539.0,241.0,36.0,0,0.0,10,139.9,59.28853754940712,14.222888568270807,16.442827489016196,40.480529002001525,124.13341259647623,9
158,158,158,158,158,158,158,158,158,158,00-0025396,2016,Ted Ginn,car,16,WR,31.0,REG,14,98.0,0,0.0,4.0,0,54,95,752.0,4,0.0,1169.0,182.0,27.0,0,0.0,4,109.0,42.80161392826,10.734779323038628,10.074323932994208,30.55283345787917,103.14282960087957,8
159,159,159,159,159,159,159,159,159,159,00-0025396,2017,Ted Ginn,nor,15,WR,32.0,REG,10,39.0,0,0.0,2.0,0,53,70,787.0,4,0.0,842.0,302.0,32.0,0,0.0,4,106.6,61.23064708217546,15.347233526787631,14.448955241735035,43.68058773008788,102.03290994875644,7
160,160,160,160,160,160,160,160,160,160,00-0025396,2018,Ted Ginn,nor,5,WR,33.0,REG,3,26.0,0,0.0,1.0,0,17,30,209.0,2,1.0,499.0,48.0,10.0,1,0.0,2,35.5,67.12588938968733,16.786884187042354,15.986128086692675,47.778054993889775,95.02513982602736,6
161,161,161,161,161,161,161,161,161,161,00-0025396,2019,Ted Ginn,nor,15,WR,34.0,REG,3,18.0,0,0.0,2.0,0,30,56,421.0,2,0.0,891.0,48.0,20.0,0,0.0,2,55.900000000000006,58.331145915361496,15.055340075636767,12.092220961369309,42.84981406142772,99.72719198218354,5
162,162,162,162,162,162,162,162,162,162,00-0025396,2020,Ted Ginn,chi,3,WR,35.0,REG,0,0.0,0,0.0,0.0,0,3,6,40.0,0,0.0,121.0,10.0,1.0,0,0.0,0,4.0,41.74056082453029,10.617652762659256,9.25154697920844,30.21947324756865,109.59939430021808,4
163,163,163,163,163,163,163,163,163,163,00-0025410,2013,Dwayne Bowe,kan,15,WR,28.0,REG,0,0.0,0,0.0,0.0,0,57,103,673.0,5,0.0,954.0,195.0,39.0,0,0.0,5,97.3,44.859344652590686,10.82523671383684,12.19568776065944,30.810289108612547,119.57803403908191,11
164,164,164,164,164,164,164,164,164,164,00-0025410,2014,Dwayne Bowe,kan,15,WR,29.0,REG,0,0.0,0,0.0,0.0,0,60,95,754.0,0,0.0,871.0,228.0,42.0,0,0.0,0,75.4,47.79150029405392,11.576648326618884,12.824229865868997,32.948922160376824,116.18644562758212,10
165,165,165,165,165,165,165,165,165,165,00-0025410,2015,Dwayne Bowe,cle,7,WR,30.0,REG,0,0.0,0,0.0,0.0,0,5,13,53.0,0,0.0,182.0,14.0,3.0,0,0.0,0,5.300000000000001,36.06719367588932,9.326685885190384,7.408763621873411,26.5451829040034,79.38159648127598,9
166,166,166,166,166,166,166,166,166,166,00-0025414,2013,Robert Meachem,nor,15,WR,28.0,REG,2,-1.0,0,0.0,0.0,0,16,30,324.0,2,0.0,584.0,87.0,9.0,0,0.0,2,44.3,57.38988785163836,15.451812837844908,9.437816045639485,43.97823653848166,112.36360497237568,11
167,167,167,167,167,167,167,167,167,167,00-0025414,2014,Robert Meachem,nor,10,WR,29.0,REG,0,0.0,0,0.0,0.0,0,7,21,114.0,0,0.0,417.0,21.0,7.0,0,0.0,0,11.4,56.95360138669637,14.85120476460029,11.22430333864992,42.26881356078544,77.09865196078431,10
168,168,168,168,168,168,168,168,168,168,00-0025418,2013,Greg Olsen,car,16,TE,28.0,REG,0,0.0,0,0.0,0.0,0,73,111,816.0,6,0.0,983.0,328.0,44.0,0,0.0,6,117.6,49.871561932209765,11.862108143022702,14.222381460872096,33.76138471475692,131.30478129024218,11
169,169,169,169,169,169,169,169,169,169,00-0025418,2014,Greg Olsen,car,16,TE,29.0,REG,0,0.0,0,0.0,0.0,0,84,123,1008.0,6,0.0,1079.0,338.0,57.0,0,0.0,6,136.8,44.32475934008109,10.811169877525488,11.608288602230058,30.770252728341774,96.9270008728129,10
170,170,170,170,170,170,170,170,170,170,00-0025418,2015,Greg Olsen,car,16,TE,30.0,REG,0,0.0,0,0.0,0.0,0,77,124,1104.0,7,1.0,1292.0,344.0,52.0,0,0.0,7,150.4,59.28853754940712,14.222888568270807,16.442827489016196,40.480529002001525,124.13341259647623,9
171,171,171,171,171,171,171,171,171,171,00-0025418,2016,Greg Olsen,car,16,TE,31.0,REG,0,0.0,0,0.0,0.0,0,80,129,1073.0,3,0.0,1406.0,352.0,54.0,1,0.0,3,127.3,42.80161392826,10.734779323038628,10.074323932994208,30.55283345787917,103.14282960087957,8
172,172,172,172,172,172,172,172,172,172,00-0025418,2017,Greg Olsen,car,7,TE,32.0,REG,0,0.0,0,0.0,0.0,0,17,38,191.0,1,0.0,401.0,48.0,13.0,0,0.0,1,25.1,50.05160778086543,11.847498674601814,14.494626742416145,33.719803920020546,103.18274499466467,7
173,173,173,173,173,173,173,173,173,173,00-0025418,2018,Greg Olsen,car,9,TE,33.0,REG,0,0.0,0,0.0,0.0,0,27,38,291.0,4,0.0,337.0,84.0,18.0,0,0.0,4,53.1,48.75698046886073,11.977032524357522,12.442866853565484,34.088477184709866,90.8179159471708,6
174,174,174,174,174,174,174,174,174,174,00-0025418,2019,Greg Olsen,car,14,TE,34.0,REG,0,0.0,0,0.0,0.0,0,52,82,597.0,2,0.0,738.0,201.0,34.0,0,0.0,2,71.7,40.598477557091606,10.16171147707178,9.634667387464631,28.921794203973523,84.91703739801963,5
175,175,175,175,175,175,175,175,175,175,00-0025418,2020,Greg Olsen,sea,11,TE,35.0,REG,0,0.0,0,0.0,0.0,0,24,37,239.0,1,0.0,289.0,49.0,16.0,0,0.0,1,29.9,52.84396124090781,13.21900686844029,12.570419379703642,37.62332724094544,103.31821021403309,4
176,176,176,176,176,176,176,176,176,176,00-0025425,2013,Zach Miller,sea,13,TE,27.0,REG,0,0.0,0,0.0,0.0,0,33,56,387.0,5,0.0,379.0,150.0,18.0,0,0.0,5,68.7,53.12950316396216,12.600473040743104,15.29204594774266,35.86288480826883,145.02998536147712,11
177,177,177,177,177,177,177,177,177,177,00-0025425,2014,Zach Miller,sea,3,TE,28.0,REG,0,0.0,0,0.0,0.0,0,6,7,76.0,0,0.0,52.0,29.0,3.0,0,0.0,0,7.6,52.74398737115795,11.960880662048297,17.289397683665328,34.04250649967592,128.00864359663166,10
